ts,availMB,commitUsedMB,benchProcs,benchWsMB,benchPrivMB,detail
04:39:41,7284,32331,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:39:51,7273,32340,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:40:02,7271,32343,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:40:12,7282,32317,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:40:22,7294,32331,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:40:33,7306,32302,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:40:43,7273,32356,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:40:54,7270,32362,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:41:04,7281,32347,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:41:15,7278,32315,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:41:25,7265,32343,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:41:35,7304,32306,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:41:46,7285,32338,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:41:56,7290,32342,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:42:07,7279,32352,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:42:17,7302,32305,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:42:28,7288,32315,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:42:38,7293,32323,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:42:48,7259,32366,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:42:59,7260,32362,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:43:09,7246,32376,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:43:20,7266,32354,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:43:30,7288,32313,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:43:41,7275,32333,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:43:51,7267,32360,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:44:01,7282,32329,4,5944,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws637/pv714
04:44:12,7293,32302,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:44:22,7297,32309,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:44:33,7252,32360,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:44:43,7245,32368,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:44:54,7248,32405,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:45:04,7238,32383,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:45:15,7258,32338,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:45:25,7244,32342,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:45:35,7283,32325,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:45:46,7274,32336,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:45:56,7277,32337,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:46:07,7269,32335,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:46:17,7231,32347,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:46:28,7236,32323,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:46:38,7240,32329,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:46:48,7254,32348,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:46:59,7247,32355,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:47:09,7233,32358,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:47:20,7244,32346,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:47:30,7250,32337,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:47:41,7266,32322,4,5945,8878,gradle#1712:ws101/pv198|gradle#14316:ws609/pv679|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:47:51,7235,32370,4,5960,8894,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:48:02,7266,32373,4,5960,8894,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:48:12,7402,32196,4,5960,8894,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws638/pv714
04:48:23,7226,32389,4,5973,8908,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws651/pv728
04:48:33,7240,32383,4,5973,8908,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws651/pv728
04:48:44,7212,32438,4,5973,8908,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws651/pv728
04:48:54,7233,32396,4,5973,8908,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws651/pv728
04:49:04,7246,32385,4,5973,8908,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws651/pv728
04:49:15,7257,32366,4,5973,8908,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws651/pv728
04:49:25,7266,32353,4,5973,8908,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws651/pv728
04:49:36,7257,32364,4,5973,8908,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws651/pv728
04:49:46,7241,32392,4,5975,8910,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws653/pv730
04:49:57,7209,32431,4,5975,8910,gradle#1712:ws101/pv198|gradle#14316:ws624/pv695|client#45576:ws4597/pv7287|gradle#27500:ws653/pv730
04:50:07,7275,32347,4,5931,8865,gradle#1712:ws101/pv198|gradle#14316:ws580/pv650|client#45576:ws4597/pv7287|gradle#27500:ws653/pv730
04:50:17,7405,32191,4,5931,8865,gradle#1712:ws101/pv198|gradle#14316:ws580/pv650|client#45576:ws4597/pv7287|gradle#27500:ws653/pv730
04:50:28,7215,32371,4,5931,8865,gradle#1712:ws101/pv198|gradle#14316:ws580/pv650|client#45576:ws4597/pv7287|gradle#27500:ws653/pv730
04:50:38,7249,32347,4,5931,8865,gradle#1712:ws101/pv198|gradle#14316:ws580/pv650|client#45576:ws4597/pv7287|gradle#27500:ws653/pv730
04:50:49,7242,32383,4,5931,8865,gradle#1712:ws101/pv198|gradle#14316:ws580/pv650|client#45576:ws4597/pv7287|gradle#27500:ws653/pv730
04:50:59,7258,32379,4,5931,8865,gradle#1712:ws101/pv198|gradle#14316:ws580/pv650|client#45576:ws4597/pv7287|gradle#27500:ws653/pv730
04:51:10,7408,32183,4,5932,8865,gradle#1712:ws101/pv198|gradle#14316:ws580/pv650|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:51:20,7406,32190,4,5932,8865,gradle#1712:ws101/pv198|gradle#14316:ws580/pv650|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:51:31,7222,32378,4,5932,8865,gradle#1712:ws101/pv198|gradle#14316:ws580/pv650|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:51:41,7225,32390,4,5934,8867,gradle#1712:ws101/pv198|gradle#14316:ws582/pv652|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:51:51,7245,32364,4,5934,8867,gradle#1712:ws101/pv198|gradle#14316:ws582/pv652|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:52:02,7265,32356,4,5934,8867,gradle#1712:ws101/pv198|gradle#14316:ws582/pv652|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:52:12,7397,32201,4,5935,8868,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:52:23,7243,32380,4,5935,8868,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:52:33,7260,32350,4,5935,8868,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:52:44,7251,32373,4,5935,8868,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:52:54,7271,32370,4,5935,8868,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv730
04:53:05,7278,32340,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:53:15,7275,32341,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:53:26,6889,32772,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:53:36,6881,32744,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:53:47,6869,32776,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:53:57,6978,32659,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:54:08,6992,32651,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:54:18,7013,32606,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:54:29,6905,32711,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:54:39,6984,32654,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:54:50,6977,32660,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:55:00,6994,32643,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:55:10,7144,32470,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:55:21,7130,32488,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
04:55:31,6987,32627,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:55:42,6955,32670,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:55:52,7000,32635,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:56:03,6999,32618,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:56:13,7123,32453,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:56:23,7155,32441,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:56:34,6963,32656,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:56:44,6991,32609,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:56:55,6987,32634,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:57:05,7011,32618,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:57:16,6964,32651,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:57:26,7007,32602,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:57:37,6999,32620,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:57:47,7004,32613,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:57:58,7038,32581,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:58:08,7033,32588,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:58:19,7167,32426,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:58:29,7070,32534,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:58:40,6992,32620,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:58:50,6970,32663,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:59:01,6991,32628,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:59:11,7106,32478,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:59:22,7141,32459,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:59:32,6981,32620,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:59:43,6973,32645,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
04:59:53,6972,32649,4,5935,8869,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7287|gradle#27500:ws654/pv731
05:00:04,7004,32616,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
05:00:14,7155,32430,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
05:00:24,7162,32431,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
05:00:35,7006,32600,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
05:00:45,7006,32614,4,5935,8870,gradle#1712:ws101/pv198|gradle#14316:ws583/pv653|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
05:00:56,6990,32622,4,5938,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
05:01:06,7025,32604,4,5938,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
05:01:17,7149,32453,4,5938,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
05:01:27,7144,32443,4,5938,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws654/pv731
05:01:38,7147,32447,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:01:48,6960,32657,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:01:59,6966,32659,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:02:09,6992,32617,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:02:20,7013,32599,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:02:30,7013,32589,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:02:40,7014,32586,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:02:51,7003,32610,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:03:01,6990,32630,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:03:12,6937,32652,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:03:22,7114,32534,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:03:33,6854,32771,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:03:43,6927,32709,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:03:54,6941,32684,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:04:04,6932,32694,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:04:15,6948,32667,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:04:25,7089,32496,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:04:36,6917,32681,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:04:46,6903,32732,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:04:57,6859,32772,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:05:07,6949,32682,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:05:18,7071,32524,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:05:28,7074,32546,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:05:39,6932,32693,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:05:49,6909,32706,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:06:00,6901,32727,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:06:10,6929,32676,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:06:21,6947,32646,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:06:31,6939,32658,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:06:42,6844,32758,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:06:52,6908,32685,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:07:03,6906,32680,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:07:13,6929,32651,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:07:24,6926,32668,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:07:34,6932,32648,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:07:45,6908,32691,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:07:55,6926,32689,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:08:06,6940,32664,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
05:08:16,6939,32657,4,5939,8873,gradle#1712:ws101/pv198|gradle#14316:ws586/pv656|client#45576:ws4597/pv7288|gradle#27500:ws655/pv731
